Country,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper
Madagascar,<500 ,<100 , 1000,<1000 ,<200 , 1600,<1000 ,<500 , 2600,1400 ,<500 , 3800,2000 ,<1000 , 5200,2800 ,<1000 , 6900,3800 ,1400 , 8600,5000 ,2200 , 10 000,6200 ,3000 , 12 000,7500 ,4100 , 13 000,8700 ,5200 , 14 000,9700 ,6500 , 14 000,11 000 ,7700 , 15 000,11 000 ,8600 , 15 000,12 000 ,9500 , 15 000,12 000 ,9900 , 15 000,12 000 ,11 000 , 15 000,13 000 ,11 000 , 15 000,13 000 ,11 000 , 15 000,13 000 ,11 000 , 15 000,14 000 ,12 000 , 16 000,14 000 ,12 000 , 16 000,15 000 ,13 000 , 17 000,16 000 ,13 000 , 18 000,17 000 ,14 000 , 20 000,18 000 ,15 000 , 23 000,20 000 ,16 000 , 26 000,23 000 ,18 000 , 30 000,25 000 ,19 000 , 37 000
Malawi,150 000 ,130 000 , 180 000,180 000 ,150 000 , 210 000,200 000 ,180 000 , 230 000,220 000 ,200 000 , 250 000,240 000 ,220 000 , 270 000,260 000 ,230 000 , 290 000,270 000 ,250 000 , 300 000,280 000 ,250 000 , 310 000,290 000 ,260 000 , 320 000,300 000 ,270 000 , 320 000,300 000 ,260 000 , 330 000,300 000 ,260 000 , 330 000,300 000 ,250 000 , 330 000,290 000 ,250 000 , 320 000,290 000 ,250 000 , 320 000,290 000 ,240 000 , 320 000,290 000 ,240 000 , 320 000,290 000 ,240 000 , 330 000,290 000 ,250 000 , 330 000,300 000 ,260 000 , 340 000,310 000 ,270 000 , 340 000,320 000 ,280 000 , 350 000,330 000 ,290 000 , 360 000,340 000 ,300 000 , 380 000,350 000 ,310 000 , 380 000,360 000 ,320 000 , 390 000,370 000 ,330 000 , 410 000,380 000 ,340 000 , 420 000,390 000 ,350 000 , 430 000
Malaysia,8600 ,7700 , 9400,15 000 ,14 000 , 16 000,22 000 ,20 000 , 24 000,27 000 ,25 000 , 30 000,31 000 ,28 000 , 35 000,34 000 ,31 000 , 39 000,37 000 ,33 000 , 42 000,39 000 ,34 000 , 45 000,41 000 ,35 000 , 47 000,42 000 ,37 000 , 49 000,44 000 ,38 000 , 51 000,45 000 ,39 000 , 53 000,46 000 ,40 000 , 54 000,48 000 ,41 000 , 56 000,49 000 ,42 000 , 57 000,50 000 ,44 000 , 59 000,52 000 ,45 000 , 60 000,53 000 ,46 000 , 61 000,54 000 ,47 000 , 63 000,55 000 ,48 000 , 64 000,57 000 ,50 000 , 66 000,58 000 ,51 000 , 67 000,60 000 ,52 000 , 69 000,61 000 ,54 000 , 71 000,63 000 ,55 000 , 72 000,64 000 ,57 000 , 73 000,67 000 ,59 000 , 75 000,69 000 ,61 000 , 78 000,72 000 ,64 000 , 81 000
Maldives,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Mali,21 000 ,9700 , 41 000,24 000 ,12 000 , 43 000,27 000 ,15 000 , 44 000,31 000 ,19 000 , 46 000,33 000 ,22 000 , 46 000,35 000 ,24 000 , 47 000,36 000 ,27 000 , 47 000,37 000 ,28 000 , 46 000,37 000 ,29 000 , 46 000,37 000 ,30 000 , 46 000,37 000 ,30 000 , 46 000,36 000 ,30 000 , 45 000,36 000 ,30 000 , 44 000,35 000 ,29 000 , 44 000,35 000 ,28 000 , 43 000,35 000 ,28 000 , 42 000,34 000 ,28 000 , 42 000,35 000 ,28 000 , 42 000,35 000 ,28 000 , 43 000,36 000 ,29 000 , 44 000,38 000 ,30 000 , 45 000,39 000 ,31 000 , 46 000,40 000 ,32 000 , 48 000,41 000 ,32 000 , 49 000,42 000 ,33 000 , 50 000,43 000 ,33 000 , 51 000,44 000 ,34 000 , 54 000,46 000 ,36 000 , 56 000,48 000 ,38 000 , 59 000
Malta,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Mauritania,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , 1200,1000 ,<1000 , 1500,1300 ,<1000 , 1800,1600 ,1200 , 2100,2000 ,1500 , 2600,2400 ,1900 , 3000,2900 ,2300 , 3500,3300 ,2700 , 4000,3800 ,3100 , 4400,4200 ,3500 , 5000,4500 ,3800 , 5300,4800 ,4100 , 5700,5000 ,4300 , 5900,5000 ,4300 , 5900,5000 ,4300 , 5900,4900 ,4200 , 5800,4800 ,4000 , 5700,4700 ,3900 , 5600,4500 ,3700 , 5500,4400 ,3600 , 5300,4200 ,3400 , 5200,4100 ,3300 , 5000,3900 ,3100 , 4800,3700 ,2900 , 4700,3500 ,2800 , 4500,3400 ,2700 , 4400,3200 ,2600 , 4300
Mauritius,<100 ,<100 , <500,<100 ,<100 , <1000,<100 ,<100 , <1000,<100 ,<100 , <1000,<200 ,<100 , <1000,<500 ,<100 , <1000,<500 ,<100 , <1000,<1000 ,<200 , 1600,1100 ,<500 , 2600,1600 ,<1000 , 3400,2200 ,1000 , 4100,2900 ,1500 , 4600,3600 ,2100 , 5300,4300 ,2800 , 6200,4900 ,3500 , 6900,5500 ,4100 , 7400,6000 ,4700 , 7800,6400 ,5300 , 8200,6700 ,5700 , 8300,7000 ,6100 , 8400,7200 ,6300 , 8400,7400 ,6500 , 8600,7700 ,6700 , 8800,7900 ,6800 , 9100,8000 ,7000 , 9500,8200 ,7000 , 9700,8400 ,7000 , 10 000,8500 ,7000 , 10 000,8600 ,7000 , 11 000
Mexico,42 000 ,17 000 , 110 000,51 000 ,24 000 , 130 000,59 000 ,29 000 , 130 000,67 000 ,35 000 , 140 000,75 000 ,40 000 , 140 000,83 000 ,45 000 , 160 000,91 000 ,53 000 , 160 000,97 000 ,59 000 , 160 000,100 000 ,66 000 , 150 000,100 000 ,72 000 , 160 000,110 000 ,80 000 , 160 000,110 000 ,84 000 , 160 000,110 000 ,89 000 , 160 000,120 000 ,93 000 , 170 000,120 000 ,99 000 , 170 000,130 000 ,100 000 , 170 000,130 000 ,110 000 , 170 000,130 000 ,110 000 , 170 000,140 000 ,120 000 , 170 000,140 000 ,120 000 , 170 000,150 000 ,130 000 , 170 000,150 000 ,130 000 , 180 000,160 000 ,130 000 , 180 000,170 000 ,140 000 , 190 000,170 000 ,150 000 , 200 000,180 000 ,150 000 , 200 000,180 000 ,160 000 , 210 000,190 000 ,160 000 , 220 000,190 000 ,170 000 , 220 000
Mongolia,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000
Montenegro,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<200 ,<100 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <500,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500
Morocco,1300 ,<1000 , 3400,1700 ,1000 , 3700,2100 ,1300 , 3900,2500 ,1600 , 4200,3000 ,2000 , 4700,3500 ,2400 , 5200,4000 ,2900 , 5800,4500 ,3300 , 6200,5000 ,3800 , 6600,5500 ,4200 , 7100,5900 ,4700 , 7600,6300 ,5000 , 8100,6700 ,5300 , 8800,7100 ,5600 , 9400,7600 ,6000 , 10 000,8000 ,6300 , 11 000,8400 ,6600 , 11 000,8700 ,6900 , 12 000,9100 ,7200 , 12 000,9400 ,7500 , 13 000,9800 ,7700 , 13 000,10 000 ,7900 , 13 000,10 000 ,8100 , 14 000,11 000 ,8300 , 14 000,11 000 ,8500 , 15 000,11 000 ,8800 , 15 000,12 000 ,9000 , 15 000,12 000 ,9200 , 16 000,12 000 ,9400 , 16 000
Mozambique,43 000 ,34 000 , 54 000,57 000 ,45 000 , 71 000,75 000 ,59 000 , 94 000,97 000 ,76 000 , 120 000,120 000 ,96 000 , 150 000,150 000 ,120 000 , 190 000,180 000 ,140 000 , 220 000,210 000 ,160 000 , 260 000,240 000 ,190 000 , 300 000,270 000 ,210 000 , 340 000,300 000 ,240 000 , 380 000,330 000 ,260 000 , 420 000,360 000 ,290 000 , 460 000,390 000 ,310 000 , 490 000,410 000 ,330 000 , 520 000,440 000 ,340 000 , 550 000,460 000 ,360 000 , 580 000,480 000 ,380 000 , 610 000,510 000 ,400 000 , 640 000,540 000 ,420 000 , 680 000,570 000 ,450 000 , 710 000,600 000 ,470 000 , 750 000,630 000 ,490 000 , 790 000,650 000 ,520 000 , 820 000,680 000 ,540 000 , 860 000,710 000 ,560 000 , 890 000,740 000 ,580 000 , 930 000,770 000 ,610 000 , 970 000,800 000 ,630 000 , 1 000 000
Myanmar,12 000 ,9800 , 13 000,26 000 ,22 000 , 30 000,40 000 ,34 000 , 46 000,49 000 ,42 000 , 57 000,57 000 ,48 000 , 66 000,64 000 ,55 000 , 75 000,72 000 ,61 000 , 83 000,81 000 ,69 000 , 94 000,90 000 ,78 000 , 100 000,100 000 ,88 000 , 120 000,110 000 ,99 000 , 130 000,120 000 ,110 000 , 140 000,130 000 ,110 000 , 150 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 170 000,140 000 ,120 000 , 170 000,140 000 ,120 000 , 170 000,140 000 ,120 000 , 170 000,140 000 ,120 000 , 170 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000
Namibia,5500 ,4500 , 7200,8000 ,6700 , 10 000,11 000 ,9800 , 14 000,16 000 ,14 000 , 19 000,22 000 ,19 000 , 25 000,28 000 ,25 000 , 33 000,35 000 ,32 000 , 40 000,42 000 ,38 000 , 48 000,48 000 ,43 000 , 54 000,53 000 ,48 000 , 59 000,56 000 ,51 000 , 62 000,58 000 ,53 000 , 64 000,59 000 ,53 000 , 64 000,59 000 ,53 000 , 65 000,59 000 ,52 000 , 64 000,59 000 ,52 000 , 64 000,59 000 ,52 000 , 64 000,60 000 ,53 000 , 65 000,61 000 ,54 000 , 66 000,62 000 ,55 000 , 67 000,63 000 ,57 000 , 68 000,65 000 ,59 000 , 70 000,67 000 ,61 000 , 72 000,69 000 ,63 000 , 74 000,70 000 ,64 000 , 76 000,72 000 ,66 000 , 77 000,73 000 ,68 000 , 79 000,75 000 ,69 000 , 81 000,76 000 ,69 000 , 82 000
Nepal,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<200 ,<200 , <200,<500 ,<500 , <500,<1000 ,<1000 , 1100,2000 ,1800 , 2200,3900 ,3500 , 4300,6900 ,6200 , 7600,10 000 ,9200 , 11 000,13 000 ,12 000 , 14 000,15 000 ,14 000 , 17 000,17 000 ,16 000 , 19 000,19 000 ,17 000 , 21 000,20 000 ,18 000 , 23 000,21 000 ,18 000 , 24 000,21 000 ,18 000 , 24 000,21 000 ,18 000 , 24 000,21 000 ,18 000 , 24 000,20 000 ,17 000 , 24 000,20 000 ,17 000 , 24 000,19 000 ,17 000 , 24 000,19 000 ,16 000 , 23 000,19 000 ,16 000 , 23 000,18 000 ,16 000 , 22 000,18 000 ,16 000 , 21 000,18 000 ,15 000 , 21 000,17 000 ,15 000 , 20 000,17 000 ,15 000 , 20 000
Netherlands,6000 ,5500 , 6600,6000 ,5400 , 6800,6000 ,5300 , 6900,6000 ,5200 , 7000,6100 ,5200 , 7100,6200 ,5300 , 7200,6500 ,5600 , 7500,7200 ,6300 , 8100,7900 ,7100 , 8700,8600 ,7900 , 9500,9400 ,8600 , 10 000,10 000 ,9400 , 11 000,11 000 ,10 000 , 12 000,12 000 ,11 000 , 13 000,12 000 ,12 000 , 13 000,13 000 ,12 000 , 14 000,14 000 ,13 000 , 15 000,14 000 ,14 000 , 16 000,15 000 ,14 000 , 16 000,16 000 ,15 000 , 17 000,16 000 ,15 000 , 18 000,17 000 ,16 000 , 18 000,17 000 ,16 000 , 19 000,18 000 ,16 000 , 19 000,18 000 ,17 000 , 20 000,19 000 ,17 000 , 20 000,19 000 ,17 000 , 20 000,19 000 ,17 000 , 21 000,... ,... , ...
New Zealand,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , 1000,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,1000 ,<1000 , 1200,1100 ,<1000 , 1300,1200 ,1000 , 1400,1300 ,1100 , 1500,1400 ,1200 , 1600,1500 ,1200 , 1700,1600 ,1300 , 1800,1700 ,1400 , 1900,1800 ,1500 , 2000,1900 ,1600 , 2200,2000 ,1700 , 2300,2100 ,1800 , 2500,2300 ,1900 , 2600,2400 ,2000 , 2800,2500 ,2100 , 2900,2700 ,2200 , 3100,2800 ,2300 , 3300,2900 ,2400 , 3400,3000 ,2500 , 3600
Nicaragua,<100 ,<100 , 1000,<200 ,<100 , 1100,<200 ,<100 , 1200,<200 ,<100 , 1200,<500 ,<100 , 1300,<500 ,<200 , 1600,<1000 ,<500 , 1800,<1000 ,<500 , 2000,1400 ,<1000 , 2400,1900 ,1000 , 3100,2500 ,1600 , 3900,3000 ,2000 , 4500,3400 ,2400 , 5100,3600 ,2600 , 5200,3900 ,2800 , 5500,4100 ,3000 , 5700,4400 ,3200 , 5800,4600 ,3500 , 6000,4900 ,3800 , 6300,5000 ,4000 , 6500,5200 ,4100 , 6600,5300 ,4300 , 6800,5400 ,4400 , 6900,5500 ,4500 , 7100,5700 ,4600 , 7300,5800 ,4600 , 7400,5900 ,4800 , 7700,6000 ,4900 , 7800,6100 ,5000 , 7900
Niger,4000 ,2800 , 5500,5100 ,3800 , 7100,6500 ,4800 , 8700,8000 ,6100 , 10 000,9600 ,7500 , 12 000,11 000 ,9100 , 14 000,13 000 ,11 000 , 16 000,15 000 ,12 000 , 18 000,16 000 ,13 000 , 19 000,17 000 ,14 000 , 21 000,18 000 ,15 000 , 22 000,19 000 ,16 000 , 23 000,19 000 ,16 000 , 23 000,20 000 ,17 000 , 23 000,19 000 ,17 000 , 23 000,19 000 ,16 000 , 23 000,19 000 ,16 000 , 22 000,19 000 ,16 000 , 22 000,18 000 ,16 000 , 21 000,18 000 ,15 000 , 21 000,18 000 ,15 000 , 20 000,18 000 ,15 000 , 20 000,17 000 ,15 000 , 20 000,17 000 ,15 000 , 20 000,17 000 ,15 000 , 20 000,17 000 ,14 000 , 20 000,17 000 ,14 000 , 20 000,16 000 ,14 000 , 20 000,16 000 ,14 000 , 20 000
Nigeria,220 000 ,160 000 , 300 000,260 000 ,200 000 , 360 000,310 000 ,230 000 , 420 000,360 000 ,270 000 , 490 000,410 000 ,300 000 , 550 000,450 000 ,330 000 , 610 000,490 000 ,360 000 , 660 000,520 000 ,390 000 , 710 000,550 000 ,410 000 , 750 000,570 000 ,420 000 , 780 000,590 000 ,430 000 , 800 000,600 000 ,440 000 , 810 000,600 000 ,450 000 , 820 000,600 000 ,450 000 , 820 000,600 000 ,450 000 , 820 000,610 000 ,450 000 , 820 000,610 000 ,450 000 , 820 000,610 000 ,450 000 , 830 000,620 000 ,460 000 , 840 000,630 000 ,470 000 , 850 000,640 000 ,470 000 , 870 000,650 000 ,480 000 , 890 000,670 000 ,490 000 , 900 000,680 000 ,500 000 , 920 000,700 000 ,510 000 , 940 000,710 000 ,530 000 , 970 000,730 000 ,540 000 , 990 000,750 000 ,550 000 , 1 000 000,770 000 ,570 000 , 1 000 000
North Macedonia,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<200 ,<100 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500
Norway,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , 1000,<1000 ,<1000 , 1000,<1000 ,<1000 , 1100,1000 ,<1000 , 1100,1100 ,<1000 , 1200,1200 ,1100 , 1400,1300 ,1200 , 1500,1500 ,1300 , 1600,1600 ,1400 , 1800,1800 ,1600 , 2000,2000 ,1700 , 2200,2100 ,1900 , 2400,2300 ,2100 , 2600,2500 ,2200 , 2700,2600 ,2400 , 2900,2800 ,2500 , 3100,3000 ,2700 , 3300,3200 ,2800 , 3500,3300 ,3000 , 3700,3500 ,3100 , 3900,3700 ,3300 , 4100,3800 ,3400 , 4200,4000 ,3600 , 4300,4100 ,3700 , 4500,4100 ,3800 , 4600
Oman,<500 ,<500 , <500,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , 1000,<1000 ,<1000 , 1100,1000 ,<1000 , 1200,1100 ,<1000 , 1200,1200 ,1000 , 1300,1200 ,1100 , 1400,1300 ,1100 , 1400,1300 ,1200 , 1500,1400 ,1200 , 1500,1500 ,1300 , 1600,1500 ,1400 , 1700,1600 ,1400 , 1800,1700 ,1500 , 1900,1800 ,1600 , 2000,1900 ,1700 , 2100,2000 ,1700 , 2200,2000 ,1800 , 2300,2100 ,1900 , 2400,2200 ,2000 , 2500
Pakistan,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<200 ,<200 , <200,<200 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<1000 ,<500 , <1000,<1000 ,<1000 , <1000,1900 ,1600 , 2100,8400 ,7100 , 9700,14 000 ,12 000 , 17 000,21 000 ,18 000 , 25 000,30 000 ,25 000 , 34 000,38 000 ,32 000 , 44 000,46 000 ,39 000 , 52 000,53 000 ,46 000 , 60 000,60 000 ,52 000 , 69 000,68 000 ,59 000 , 78 000,76 000 ,66 000 , 87 000,84 000 ,73 000 , 96 000,92 000 ,81 000 , 110 000,100 000 ,88 000 , 110 000,110 000 ,97 000 , 120 000
Panama,2400 ,2200 , 2700,2900 ,2600 , 3200,3500 ,3100 , 3800,4100 ,3600 , 4500,4600 ,4100 , 5100,5200 ,4600 , 5800,5800 ,5100 , 6400,6300 ,5600 , 7000,6800 ,6000 , 7600,7300 ,6400 , 8200,8000 ,6900 , 8900,8600 ,7500 , 9600,9100 ,8000 , 10 000,9700 ,8500 , 11 000,10 000 ,9000 , 12 000,11 000 ,9500 , 12 000,11 000 ,10 000 , 13 000,12 000 ,10 000 , 13 000,12 000 ,11 000 , 14 000,13 000 ,11 000 , 15 000,14 000 ,12 000 , 15 000,14 000 ,13 000 , 16 000,15 000 ,13 000 , 17 000,15 000 ,14 000 , 17 000,16 000 ,14 000 , 18 000,17 000 ,15 000 , 19 000,17 000 ,15 000 , 19 000,18 000 ,16 000 , 20 000,18 000 ,16 000 , 20 000
Papua New Guinea,<500 ,<500 , 1100,<1000 ,<500 , 1500,1100 ,<1000 , 2100,1600 ,1000 , 2800,2200 ,1400 , 3600,3000 ,2000 , 4600,3900 ,2500 , 5800,4800 ,3400 , 7300,5900 ,4400 , 8400,7000 ,5600 , 9600,8500 ,6800 , 11 000,10 000 ,8500 , 13 000,12 000 ,10 000 , 15 000,14 000 ,12 000 , 16 000,15 000 ,13 000 , 18 000,15 000 ,13 000 , 18 000,15 000 ,13 000 , 17 000,15 000 ,13 000 , 17 000,15 000 ,13 000 , 17 000,15 000 ,13 000 , 17 000,15 000 ,13 000 , 17 000,15 000 ,13 000 , 17 000,15 000 ,13 000 , 17 000,15 000 ,13 000 , 17 000,16 000 ,14 000 , 17 000,16 000 ,14 000 , 18 000,17 000 ,15 000 , 19 000,17 000 ,15 000 , 19 000,18 000 ,16 000 , 20 000
Paraguay,<1000 ,<500 , 2900,<1000 ,<500 , 3900,1200 ,<1000 , 4800,1600 ,<1000 , 5600,2300 ,<1000 , 6500,3300 ,1200 , 7800,4500 ,1600 , 9300,5800 ,2100 , 11 000,7100 ,2800 , 13 000,8500 ,3900 , 13 000,9800 ,5000 , 14 000,11 000 ,6200 , 16 000,12 000 ,7600 , 17 000,12 000 ,8700 , 17 000,13 000 ,9000 , 17 000,13 000 ,9400 , 18 000,13 000 ,9500 , 18 000,13 000 ,9800 , 18 000,13 000 ,9800 , 18 000,13 000 ,9900 , 19 000,14 000 ,10 000 , 19 000,14 000 ,10 000 , 19 000,14 000 ,10 000 , 20 000,14 000 ,10 000 , 20 000,14 000 ,11 000 , 20 000,14 000 ,11 000 , 20 000,14 000 ,11 000 , 20 000,14 000 ,11 000 , 21 000,14 000 ,11 000 , 21 000
Peru,30 000 ,18 000 , 48 000,35 000 ,22 000 , 54 000,40 000 ,26 000 , 60 000,45 000 ,30 000 , 64 000,49 000 ,35 000 , 68 000,52 000 ,38 000 , 71 000,55 000 ,40 000 , 73 000,55 000 ,42 000 , 74 000,55 000 ,43 000 , 73 000,54 000 ,43 000 , 74 000,54 000 ,43 000 , 73 000,53 000 ,41 000 , 73 000,52 000 ,40 000 , 72 000,51 000 ,40 000 , 70 000,50 000 ,38 000 , 71 000,49 000 ,38 000 , 70 000,49 000 ,37 000 , 69 000,49 000 ,37 000 , 68 000,49 000 ,36 000 , 67 000,49 000 ,36 000 , 67 000,49 000 ,37 000 , 69 000,51 000 ,38 000 , 70 000,52 000 ,39 000 , 72 000,53 000 ,40 000 , 74 000,54 000 ,41 000 , 76 000,56 000 ,42 000 , 78 000,57 000 ,42 000 , 80 000,58 000 ,43 000 , 82 000,59 000 ,43 000 , 84 000
Philippines,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<200 ,<100 , <200,<200 ,<200 , <200,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,1100 ,<1000 , 1300,1500 ,1300 , 1700,1900 ,1700 , 2200,2500 ,2100 , 2900,3200 ,2800 , 3800,4200 ,3600 , 5000,5500 ,4700 , 6500,7300 ,6100 , 8600,10 000 ,8700 , 12 000,14 000 ,12 000 , 16 000,18 000 ,15 000 , 21 000,22 000 ,19 000 , 26 000,28 000 ,23 000 , 32 000,35 000 ,29 000 , 40 000,43 000 ,36 000 , 50 000,51 000 ,43 000 , 60 000,61 000 ,51 000 , 71 000,72 000 ,60 000 , 84 000
Poland,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Portugal,4100 ,3200 , 4700,6100 ,4900 , 7100,8500 ,6800 , 9900,11 000 ,9000 , 13 000,14 000 ,11 000 , 16 000,16 000 ,13 000 , 19 000,18 000 ,15 000 , 21 000,20 000 ,16 000 , 23 000,21 000 ,17 000 , 25 000,22 000 ,18 000 , 26 000,23 000 ,19 000 , 27 000,24 000 ,20 000 , 28 000,25 000 ,21 000 , 29 000,26 000 ,22 000 , 30 000,26 000 ,23 000 , 31 000,27 000 ,23 000 , 31 000,27 000 ,23 000 , 32 000,28 000 ,24 000 , 32 000,28 000 ,24 000 , 32 000,28 000 ,24 000 , 32 000,29 000 ,24 000 , 33 000,29 000 ,25 000 , 33 000,29 000 ,25 000 , 33 000,29 000 ,25 000 , 33 000,29 000 ,25 000 , 33 000,29 000 ,25 000 , 33 000,29 000 ,25 000 , 33 000,29 000 ,25 000 , 33 000,29 000 ,25 000 , 34 000
Qatar,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
